exercice;loi;typeBudget;ministere;mission;programme;action;sous-action;categorie;titre;ae;cp
2023.0;PLF;BG;2.0;CB;175.0;175-02;;53.0;5.0;685313.0;685313.0
2023.0;PLF;BG;7.0;PR;362.0;362-06;;51.0;5.0;0.0;9834000.0
2023.0;PLF;BG;56.0;SE;124.0;124-20;;21.0;2.0;8899524.0;8899524.0
2023.0;PLF;BG;10.0;JA;335.0;335-01;;23.0;2.0;9821.0;9821.0
2023.0;PLF;BG;1.0;AD;209.0;209-02;;31.0;3.0;217133.0;217133.0
2023.0;PLF;CAS;7.0;YC;731.0;731-03;;73.0;7.0;126000000.0;126000000.0
2023.0;PLF;BG;9.0;SB;152.0;;152-02-01;21.0;2.0;378200644.0;378200644.0
2023.0;PLF;BG;10.0;JA;182.0;182-01;;23.0;2.0;6578290.0;6578290.0
2023.0;PLF;BG;3.0;AC;149.0;149-27;;31.0;3.0;139900000.0;139900000.0
2023.0;PLF;BG;7.0;GA;302.0;302-04;;52.0;5.0;2144717.0;2382668.0
2023.0;PLF;BG;9.0;AB;216.0;216-09;;23.0;2.0;161652.0;161652.0
2023.0;PLF;BG;2.0;CB;224.0;224-07;;23.0;2.0;5620692.0;5620692.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-64;51.0;5.0;103479571.0;89941818.0
2023.0;PLF;BG;70.0;DA;178.0;;178-02-01;31.0;3.0;191201457.0;188588296.0
2023.0;PLF;BG;6.0;EC;214.0;214-09;;31.0;3.0;28260505.0;28260505.0
2023.0;PLF;BG;10.0;JA;107.0;107-02;;21.0;2.0;252998872.0;252998872.0
2023.0;PLF;BG;2.0;CB;361.0;361-04;;32.0;3.0;105233165.0;105233165.0
2023.0;PLF;BG;9.0;SB;161.0;161-14;;21.0;2.0;3781666.0;3781666.0
2023.0;PLF;BG;38.0;RA;150.0;150-05;;64.0;6.0;2149602.0;2149602.0
2023.0;PLF;BG;7.0;PR;362.0;362-07;;62.0;6.0;0.0;15000000.0
2023.0;PLF;BG;7.0;GA;302.0;302-08;;62.0;6.0;64856202.0;64856202.0
2023.0;PLF;BG;12.0;CA;165.0;165-04;;23.0;2.0;92561.0;92561.0
2023.0;PLF;BG;70.0;DA;212.0;;212-67-01;21.0;2.0;19397627.0;19397627.0
2023.0;PLF;BG;70.0;DA;212.0;;212-64-01;21.0;2.0;166552467.0;166552467.0
2023.0;PLF;BG;70.0;DA;212.0;;212-54-06;23.0;2.0;580138.0;580138.0
2023.0;PLF;BG;1.0;AA;105.0;105-07;;21.0;2.0;377235212.0;377235212.0
2023.0;PLF;BG;70.0;DA;178.0;;178-04-03;31.0;3.0;310193176.0;303964508.0
2023.0;PLF;BG;6.0;EC;214.0;214-09;;22.0;2.0;67514041.0;67514041.0
2023.0;PLF;CAS;7.0;YD;743.0;743-06;;61.0;6.0;11444348.0;11444348.0
2023.0;PLF;BG;43.0;TA;174.0;174-02;;61.0;6.0;3326047498.0;3072494265.0
2023.0;PLF;BG;38.0;RA;150.0;150-13;;23.0;2.0;252709.0;252709.0
2023.0;PLF;BG;10.0;JA;166.0;166-07;;21.0;2.0;80601542.0;80601542.0
2023.0;PLF;BG;12.0;DC;308.0;308-05;;23.0;2.0;13779.0;13779.0
2023.0;PLF;BG;23.0;TA;159.0;159-12;;32.0;3.0;88914556.0;88914556.0
2023.0;PLF;BG;70.0;DA;146.0;;146-08-55;51.0;5.0;353363561.0;527780064.0
2023.0;PLF;BG;12.0;DC;129.0;129-11;;64.0;6.0;3514219.0;3514219.0
2023.0;PLF;BG;12.0;AV;424.0;424-01;;64.0;6.0;0.0;200000000.0
2023.0;PLF;BG;1.0;AA;185.0;185-04;;61.0;6.0;69004864.0;69004864.0
2023.0;PLF;BG;10.0;JA;101.0;101-03;;31.0;3.0;7642235.0;7642235.0
2023.0;PLF;BG;50.0;TR;148.0;148-01;;32.0;3.0;81161397.0;81161397.0
2023.0;PLF;BG;38.0;RA;172.0;172-01;;63.0;6.0;11286106.0;11217303.0
2023.0;PLF;BG;10.0;JA;310.0;310-04;;22.0;2.0;29089982.0;29089982.0
2023.0;PLF;CAS;43.0;YK;793.0;793-11;;64.0;6.0;100000000.0;100000000.0
2023.0;PLF;BG;9.0;SB;161.0;161-14;;22.0;2.0;1860961.0;1860961.0
2023.0;PLF;BG;2.0;CB;131.0;131-02;;61.0;6.0;694167.0;660825.0
2023.0;PLF;BG;10.0;JA;166.0;166-06;;21.0;2.0;336444997.0;336444997.0
2023.0;PLF;CAS;9.0;YE;751.0;751-01;;31.0;3.0;153651683.0;153651683.0
2023.0;PLF;BG;6.0;EC;141.0;141-03;;21.0;2.0;2828801795.0;2828801795.0
2023.0;PLF;BG;36.0;TB;103.0;103-04;;64.0;6.0;695360000.0;680175636.0
2023.0;PLF;BG;70.0;DA;178.0;;178-02-05;31.0;3.0;107440290.0;104088511.0
2023.0;PLF;BG;50.0;TR;148.0;148-02;;31.0;3.0;125294196.0;125059149.0
2023.0;PLF;BA;23.0;XC;612.0;612-01;;31.0;3.0;250141391.0;250141391.0
2023.0;PLF;BG;56.0;SE;124.0;124-23;;31.0;3.0;26847180.0;26888722.0
2023.0;PLF;BG;9.0;SB;152.0;;152-01-02;22.0;2.0;9605897.0;9605897.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-30;31.0;3.0;13711200.0;42897434.0
2023.0;PLF;BG;9.0;AB;216.0;216-07;;64.0;6.0;878000.0;878000.0
2023.0;PLF;BG;7.0;DB;134.0;134-23;;23.0;2.0;1178545.0;1178545.0
2023.0;PLF;BG;10.0;JA;182.0;182-03;;51.0;5.0;1268749.0;2476446.0
2023.0;PLF;BG;10.0;JA;107.0;107-01;;22.0;2.0;938926603.0;938926603.0
2023.0;PLF;BG;50.0;TR;148.0;148-02;;51.0;5.0;13901557.0;19370430.0
2023.0;PLF;BG;12.0;CA;165.0;165-03;;23.0;2.0;1047273.0;1047273.0
2023.0;PLF;BG;10.0;JA;107.0;107-04;;32.0;3.0;35918170.0;35918170.0
2023.0;PLF;BG;9.0;IA;303.0;303-03;;31.0;3.0;144069313.0;115583456.0
2023.0;PLF;BG;2.0;CB;361.0;361-04;;64.0;6.0;4717426.0;4717426.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-59;51.0;5.0;4395729493.0;824049675.0
2023.0;PLF;BG;70.0;DA;178.0;;178-05-80;51.0;5.0;37730662.0;34086034.0
2023.0;PLF;BG;10.0;JA;310.0;310-10;;23.0;2.0;2221597.0;2221597.0
2023.0;PLF;BG;10.0;JA;310.0;310-09;;23.0;2.0;160876.0;160876.0
2023.0;PLF;BG;70.0;DA;212.0;;212-67-06;22.0;2.0;1967205.0;1967205.0
2023.0;PLF;CCF;7.0;ZC;833.0;833-03;;71.0;7.0;994928428.0;994928428.0
2023.0;PLF;BG;23.0;VA;135.0;135-07;;31.0;3.0;8916000.0;8916000.0
2023.0;PLF;BG;12.0;VA;162.0;162-02;;62.0;6.0;50000.0;337542.0
2023.0;PLF;BA;23.0;XC;614.0;614-04;;31.0;3.0;2454240.0;2454240.0
2023.0;PLF;BG;7.0;RD;200.0;;200-13-08;31.0;3.0;659000000.0;659000000.0
2023.0;PLF;BG;9.0;IA;104.0;104-11;;53.0;5.0;10000000.0;10000000.0
2023.0;PLF;BG;42.0;SF;350.0;350-02;;64.0;6.0;0.0;25000000.0
2023.0;PLF;BG;9.0;SB;176.0;;176-03-01;23.0;2.0;66899.0;66899.0
2023.0;PLF;BG;9.0;OA;123.0;123-02;;31.0;3.0;1107484.0;1107484.0
2023.0;PLF;BG;23.0;VA;135.0;135-04;;64.0;6.0;3600000.0;3600000.0
2023.0;PLF;BG;2.0;CB;175.0;175-08;;64.0;6.0;1748000.0;1748000.0
2023.0;PLF;CCF;7.0;ZD;847.0;847-01;;71.0;7.0;79966333.0;79966333.0
2023.0;PLF;BG;1.0;AA;105.0;105-05;;23.0;2.0;198166.0;198166.0
2023.0;PLF;BG;50.0;TR;349.0;349-01;;21.0;2.0;4600000.0;4600000.0
2023.0;PLF;BG;23.0;TA;217.0;217-25;;21.0;2.0;2110125.0;2110125.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-27;31.0;3.0;266950000.0;57227873.0
2023.0;PLF;BG;70.0;DA;178.0;;178-03-11;51.0;5.0;378220090.0;276706860.0
2023.0;PLF;BG;70.0;DA;146.0;;146-10-87;31.0;3.0;500000.0;2131544.0
2023.0;PLF;BG;1.0;AA;105.0;105-02;;21.0;2.0;9320086.0;9320086.0
2023.0;PLF;BG;9.0;SB;152.0;;152-04-01;21.0;2.0;502300711.0;502300711.0
2023.0;PLF;BG;10.0;JA;107.0;107-04;;23.0;2.0;1464424.0;1464424.0
2023.0;PLF;BG;42.0;SF;219.0;219-02;;62.0;6.0;271914.0;329547.0
2023.0;PLF;BG;6.0;EC;141.0;141-10;;22.0;2.0;291042815.0;291042815.0
2023.0;PLF;BG;43.0;TA;345.0;;345-14-02;62.0;6.0;7116500.0;7116500.0
2023.0;PLF;BG;6.0;EC;141.0;141-05;;22.0;2.0;969195382.0;969195382.0
2023.0;PLF;BG;7.0;PB;521.0;521-01;;10.0;1.0;334687700.0;334687700.0
2023.0;PLF;BG;7.0;GA;156.0;156-10;;23.0;2.0;136016.0;136016.0
2023.0;PLF;BG;6.0;EC;230.0;230-04;;61.0;6.0;803105557.0;803105557.0
2023.0;PLF;BG;10.0;JA;310.0;310-03;;31.0;3.0;860000.0;610000.0
2023.0;PLF;BG;70.0;MB;169.0;;169-03-33;61.0;6.0;50000.0;50000.0
2023.0;PLF;BG;6.0;EC;141.0;141-07;;21.0;2.0;32635060.0;32635060.0
2023.0;PLF;BG;2.0;CB;175.0;175-03;;51.0;5.0;13294963.0;12479743.0
2023.0;PLF;BG;2.0;CB;175.0;175-09;;32.0;3.0;90786432.0;90786432.0
2023.0;PLF;BG;10.0;JA;101.0;101-03;;63.0;6.0;45000.0;45000.0
2023.0;PLF;BG;70.0;DA;212.0;212-10;;63.0;6.0;7594187.0;6595026.0
2023.0;PLF;BG;7.0;DB;305.0;305-02;;31.0;3.0;6020000.0;5320000.0
2023.0;PLF;BG;70.0;DA;212.0;;212-63-02;21.0;2.0;23018471.0;23018471.0
2023.0;PLF;BG;70.0;DA;144.0;144-08;;31.0;3.0;4182433.0;4182433.0
2023.0;PLF;BG;9.0;SB;152.0;;152-02-02;23.0;2.0;758.0;758.0
2023.0;PLF;BG;6.0;EC;230.0;230-01;;23.0;2.0;12355758.0;12355758.0
2023.0;PLF;BG;6.0;EC;230.0;230-04;;22.0;2.0;76560966.0;76560966.0
2023.0;PLF;BG;12.0;DC;129.0;129-11;;21.0;2.0;9988030.0;9988030.0
2023.0;PLF;BG;9.0;OA;123.0;123-02;;63.0;6.0;195287266.0;139140640.0
2023.0;PLF;BG;7.0;GA;156.0;156-10;;22.0;2.0;7584345.0;7584345.0
2023.0;PLF;BG;6.0;EC;140.0;140-07;;23.0;2.0;525743.0;525743.0
2023.0;PLF;BG;70.0;DA;212.0;;212-56-01;22.0;2.0;1273044885.0;1273044885.0
2023.0;PLF;BG;70.0;MB;169.0;169-07;;61.0;6.0;100917866.0;100917866.0
2023.0;PLF;BG;70.0;DA;178.0;;178-03-08;51.0;5.0;6130776.0;5984603.0
2023.0;PLF;BG;9.0;SB;176.0;;176-02-02;22.0;2.0;1057684256.0;1057684256.0
2023.0;PLF;BG;7.0;RD;200.0;;200-13-07;31.0;3.0;2040000000.0;2040000000.0
2023.0;PLF;BG;1.0;AA;105.0;105-05;;31.0;3.0;4091832.0;4091832.0
2023.0;PLF;BG;12.0;VA;162.0;162-02;;64.0;6.0;345125.0;368980.0
2023.0;PLF;BG;70.0;DA;146.0;;146-08-51;51.0;5.0;163237333.0;3517996.0
2023.0;PLF;BG;9.0;SB;161.0;161-13;;53.0;5.0;4630000.0;4630000.0
2023.0;PLF;BG;35.0;SA;183.0;183-03;;61.0;6.0;8000000.0;8000000.0
2023.0;PLF;BG;70.0;DA;212.0;212-60;;21.0;2.0;293089609.0;293089609.0
2023.0;PLF;BG;50.0;TR;148.0;148-01;;31.0;3.0;2723907.0;2722550.0
2023.0;PLF;BG;6.0;EC;230.0;230-02;;21.0;2.0;361293392.0;361293392.0
2023.0;PLF;BG;12.0;DC;129.0;129-03;;21.0;2.0;8444928.0;8444928.0
2023.0;PLF;BG;6.0;EC;214.0;214-08;;23.0;2.0;6983300.0;6983300.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-84;64.0;6.0;0.0;1275978.0
2023.0;PLF;BG;36.0;TB;103.0;;103-03-01;61.0;6.0;1353503704.0;1353503704.0
2023.0;PLF;BG;9.0;AB;354.0;354-04;;22.0;2.0;284525341.0;284525341.0
2023.0;PLF;BG;9.0;IA;104.0;104-15;;64.0;6.0;121871952.0;121871952.0
2023.0;PLF;BG;7.0;GA;156.0;156-09;;31.0;3.0;1013338275.0;795704619.0
2023.0;PLF;BG;1.0;AA;185.0;185-05;;32.0;3.0;446928726.0;446928726.0
2023.0;PLF;BG;12.0;MB;158.0;158-01;;31.0;3.0;390857.0;390857.0
2023.0;PLF;BG;7.0;RD;200.0;;200-11-06;61.0;6.0;500000000.0;500000000.0
2023.0;PLF;BG;23.0;VA;112.0;112-14;;63.0;6.0;0.0;4509183.0
2023.0;PLF;BG;7.0;GA;218.0;218-02;;21.0;2.0;110541975.0;110541975.0
2023.0;PLF;BG;1.0;AA;151.0;151-03;;31.0;3.0;1700000.0;1700000.0
2023.0;PLF;BG;7.0;DB;220.0;220-06;;21.0;2.0;29623552.0;29623552.0
2023.0;PLF;BG;2.0;CB;175.0;175-01;;61.0;6.0;20428793.0;16879130.0
2023.0;PLF;BG;9.0;SB;176.0;;176-04-03;23.0;2.0;175711.0;175711.0
2023.0;PLF;BG;23.0;TA;159.0;159-13;;32.0;3.0;197071220.0;197071220.0
2023.0;PLF;BG;23.0;TA;217.0;217-11;;22.0;2.0;75700919.0;75700919.0
2023.0;PLF;BG;56.0;SE;124.0;124-16;;31.0;3.0;10473151.0;10141480.0
2023.0;PLF;BG;3.0;AC;215.0;215-02;;31.0;3.0;3551664.0;3551664.0
2023.0;PLF;BG;9.0;SB;176.0;;176-05-01;21.0;2.0;86035151.0;86035151.0
2023.0;PLF;BG;6.0;EC;141.0;141-02;;23.0;2.0;51000392.0;51000392.0
2023.0;PLF;BG;38.0;RA;172.0;172-01;;62.0;6.0;74288897.0;76386815.0
2023.0;PLF;BG;70.0;DA;146.0;;146-08-43;51.0;5.0;84349323.0;70685830.0
2023.0;PLF;BG;10.0;JA;166.0;166-02;;23.0;2.0;3621783.0;3621783.0
2023.0;PLF;BG;6.0;EC;139.0;139-11;;23.0;2.0;1552574.0;1552574.0
2023.0;PLF;BG;70.0;DA;212.0;;212-64-07;21.0;2.0;40566692.0;40566692.0
2023.0;PLF;BG;6.0;EC;139.0;139-03;;21.0;2.0;1579507973.0;1579507973.0
2023.0;PLF;BG;23.0;VA;109.0;109-01;;61.0;6.0;13362000000.0;13362000000.0
2023.0;PLF;BG;70.0;DA;212.0;;212-54-06;21.0;2.0;103772307.0;103772307.0
2023.0;PLF;BG;70.0;DA;212.0;;212-58-01;23.0;2.0;559585.0;559585.0
2023.0;PLF;BG;12.0;CA;164.0;164-27;;21.0;2.0;19317992.0;19317992.0
2023.0;PLF;BG;6.0;EC;214.0;214-11;;21.0;2.0;126498749.0;126498749.0
2023.0;PLF;BA;23.0;XC;612.0;612-01;;64.0;6.0;36000.0;36000.0
2023.0;PLF;BG;38.0;RA;172.0;172-16;;32.0;3.0;1076236870.0;1076236870.0
2023.0;PLF;BG;6.0;EC;230.0;230-02;;23.0;2.0;5559731.0;5559731.0
2023.0;PLF;BG;2.0;MA;180.0;180-06;;64.0;6.0;34705645.0;34705645.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-43;31.0;3.0;170515111.0;129029849.0
2023.0;PLF;CCF;7.0;ZD;841.0;841-01;;71.0;7.0;2430513517.0;2430513517.0
2023.0;PLF;BG;38.0;RA;172.0;172-19;;64.0;6.0;1221000.0;1221000.0
2023.0;PLF;BG;38.0;RA;150.0;150-13;;22.0;2.0;9924464.0;9924464.0
2023.0;PLF;BG;6.0;EC;214.0;214-05;;32.0;3.0;4167785.0;4167785.0
2023.0;PLF;BG;23.0;TA;181.0;181-14;;61.0;6.0;6800000.0;6300000.0
2023.0;PLF;BG;2.0;MA;334.0;334-01;;62.0;6.0;3851667.0;3851667.0
2023.0;PLF;BG;1.0;AA;185.0;185-04;;32.0;3.0;3470339.0;3470339.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-63;51.0;5.0;502635307.0;38511651.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-29;51.0;5.0;90488994.0;71386531.0
2023.0;PLF;BG;12.0;DC;129.0;129-15;;31.0;3.0;500000.0;500000.0
2023.0;PLF;BG;23.0;TA;217.0;217-25;;31.0;3.0;964149.0;964149.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-89;51.0;5.0;0.0;230077355.0
2023.0;PLF;BG;6.0;EC;140.0;140-01;;23.0;2.0;29605793.0;29605793.0
2023.0;PLF;BG;56.0;SE;304.0;304-19;;64.0;6.0;97600000.0;97600000.0
2023.0;PLF;BG;6.0;EC;214.0;214-01;;22.0;2.0;168943211.0;168943211.0
2023.0;PLF;CAS;43.0;YK;794.0;794-07;;64.0;6.0;2000000.0;2000000.0
2023.0;PLF;BG;70.0;DA;212.0;;212-57-01;22.0;2.0;1279882823.0;1279882823.0
2023.0;PLF;BG;70.0;DA;212.0;;212-55-01;21.0;2.0;4084832956.0;4084832956.0
2023.0;PLF;BA;23.0;XC;613.0;613-01;;51.0;5.0;370000.0;370000.0
2023.0;PLF;BG;6.0;EC;141.0;141-12;;31.0;3.0;8761910.0;8761910.0
2023.0;PLF;BG;2.0;CB;361.0;361-01;;63.0;6.0;33610000.0;29017540.0
2023.0;PLF;BG;70.0;DA;178.0;178-06;;64.0;6.0;30000000.0;30000000.0
2023.0;PLF;BG;23.0;TA;217.0;217-11;;23.0;2.0;1189473.0;1189473.0
2023.0;PLF;BG;3.0;AC;215.0;215-01;;31.0;3.0;20548575.0;25078986.0
2023.0;PLF;BG;3.0;AC;206.0;206-02;;52.0;5.0;6600000.0;6200000.0
2023.0;PLF;BG;7.0;PR;362.0;362-06;;62.0;6.0;0.0;43997250.0
2023.0;PLF;BG;6.0;EC;140.0;140-02;;64.0;6.0;8024410.0;8024410.0
2023.0;PLF;BG;3.0;RA;142.0;142-01;;31.0;3.0;150000.0;150000.0
2023.0;PLF;BG;2.0;MA;180.0;180-06;;31.0;3.0;126994.0;126994.0
2023.0;PLF;BG;12.0;CA;164.0;164-28;;22.0;2.0;432817.0;432817.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-63;31.0;3.0;50000.0;4134851.0
2023.0;PLF;BG;70.0;DA;146.0;;146-08-44;51.0;5.0;0.0;18680146.0
2023.0;PLF;BG;38.0;RA;150.0;150-14;;21.0;2.0;27253134.0;27253134.0
2023.0;PLF;BG;12.0;TA;205.0;205-07;;63.0;6.0;150000.0;150000.0
2023.0;PLF;BG;10.0;JA;101.0;101-02;;31.0;3.0;200000.0;200000.0
2023.0;PLF;BG;3.0;AC;206.0;206-08;;31.0;3.0;1072200.0;1297200.0
2023.0;PLF;BG;56.0;SE;124.0;124-21;;23.0;2.0;234530.0;234530.0
2023.0;PLF;BG;12.0;CA;164.0;164-27;;64.0;6.0;60800.0;60800.0
2023.0;PLF;BG;23.0;TA;217.0;217-08;;23.0;2.0;3154729.0;3154729.0
2023.0;PLF;BG;36.0;TB;102.0;102-03;;53.0;5.0;0.0;9738000.0
2023.0;PLF;BG;7.0;DB;134.0;134-13;;52.0;5.0;200000.0;200000.0
2023.0;PLF;BG;36.0;TB;155.0;155-15;;22.0;2.0;34823343.0;34823343.0
2023.0;PLF;BG;70.0;DA;146.0;;146-11-90;64.0;6.0;4115500.0;6354021.0
2023.0;PLF;BG;70.0;DA;212.0;;212-59-01;22.0;2.0;307260.0;307260.0
2023.0;PLF;BG;7.0;EB;145.0;145-02;;31.0;3.0;100000.0;100000.0
2023.0;PLF;BG;50.0;TR;349.0;349-02;;64.0;6.0;410000.0;410000.0
2023.0;PLF;BG;56.0;SE;124.0;124-10;;31.0;3.0;16951404.0;17650728.0
2023.0;PLF;BG;7.0;PR;362.0;362-01;;63.0;6.0;0.0;278800000.0
2023.0;PLF;BA;12.0;XJ;623.0;623-02;;31.0;3.0;10561945.0;10515404.0
2023.0;PLF;BG;6.0;EC;139.0;139-03;;22.0;2.0;567126571.0;567126571.0
2023.0;PLF;BG;35.0;SA;204.0;204-11;;61.0;6.0;32379273.0;32379273.0
2023.0;PLF;BG;23.0;TA;203.0;203-43;;62.0;6.0;94376798.0;94376798.0
2023.0;PLF;BG;10.0;JA;101.0;101-04;;64.0;6.0;13641319.0;13641319.0
2023.0;PLF;BG;12.0;VA;162.0;162-08;;31.0;3.0;818580.0;918040.0
2023.0;PLF;BG;9.0;SB;176.0;;176-06-01;31.0;3.0;43299666.0;43299666.0
2023.0;PLF;BG;70.0;MB;169.0;;169-03-36;32.0;3.0;13705000.0;13705000.0
2023.0;PLF;BG;6.0;EC;141.0;141-05;;31.0;3.0;2100000.0;2100000.0
2023.0;PLF;BG;9.0;SB;161.0;161-12;;22.0;2.0;73554711.0;73554711.0
2023.0;PLF;CAS;7.0;YD;743.0;743-07;;31.0;3.0;22000.0;22000.0
2023.0;PLF;BG;70.0;DA;144.0;144-08;;64.0;6.0;35574920.0;35574920.0
2023.0;PLF;BG;9.0;SB;152.0;;152-01-01;23.0;2.0;8705969.0;8705969.0
2023.0;PLF;BG;23.0;TA;217.0;217-15;;23.0;2.0;3824230.0;3824230.0
2023.0;PLF;BG;70.0;DA;212.0;;212-61-03;23.0;2.0;9870815.0;9870815.0
2023.0;PLF;BG;38.0;RA;231.0;231-03;;32.0;3.0;68907704.0;68907704.0
2023.0;PLF;BG;9.0;AB;216.0;216-06;;31.0;3.0;90532299.0;90571302.0
2023.0;PLF;BG;70.0;DA;212.0;;212-57-01;23.0;2.0;9303996.0;9303996.0
2023.0;PLF;BG;23.0;TA;203.0;203-47;;31.0;3.0;19729076.0;19729076.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-74;51.0;5.0;42279849.0;660606836.0
2023.0;PLF;BG;7.0;GA;218.0;218-05;;22.0;2.0;97947047.0;97947047.0
2023.0;PLF;BG;50.0;TR;148.0;148-03;;51.0;5.0;2132881.0;2152537.0
2023.0;PLF;BG;7.0;DB;220.0;220-09;;23.0;2.0;555597.0;555597.0
2023.0;PLF;BG;7.0;DB;134.0;134-04;;32.0;3.0;41550000.0;41550000.0
2023.0;PLF;CAS;7.0;YD;741.0;741-03;;31.0;3.0;50000.0;50000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-06-23;51.0;5.0;66790000.0;229940228.0
2023.0;PLF;BG;6.0;EC;140.0;140-05;;22.0;2.0;921851258.0;921851258.0
2023.0;PLF;BG;6.0;SF;163.0;163-02;;63.0;6.0;835282.0;835282.0
2023.0;PLF;BG;1.0;AA;185.0;185-03;;61.0;6.0;2044427.0;2044427.0
2023.0;PLF;BG;7.0;GA;156.0;156-07;;22.0;2.0;477422377.0;477422377.0
2023.0;PLF;BG;6.0;EC;141.0;141-05;;21.0;2.0;1362559018.0;1362559018.0
2023.0;PLF;BG;9.0;SB;176.0;;176-03-02;22.0;2.0;148824987.0;148824987.0
2023.0;PLF;BG;6.0;EC;139.0;139-05;;23.0;2.0;6291675.0;6291675.0
2023.0;PLF;CCF;12.0;ZF;876.0;876-01;;71.0;7.0;0.0;31000000.0
2023.0;PLF;BG;43.0;TA;174.0;174-05;;31.0;3.0;23156632.0;23501061.0
2023.0;PLF;CAS;3.0;YF;776.0;776-02;;31.0;3.0;500000.0;500000.0
2023.0;PLF;BG;6.0;EC;141.0;141-05;;23.0;2.0;14857171.0;14857171.0
2023.0;PLF;BG;6.0;EC;140.0;140-02;;31.0;3.0;6902770.0;6902770.0
2023.0;PLF;BG;2.0;CB;131.0;131-02;;62.0;6.0;12578788.0;12809322.0
2023.0;PLF;BG;43.0;RA;190.0;190-15;;32.0;3.0;780000000.0;780000000.0
2023.0;PLF;BG;70.0;DA;212.0;;212-51-01;21.0;2.0;15655121.0;15655121.0
2023.0;PLF;BG;12.0;CA;165.0;165-05;;23.0;2.0;70187.0;70187.0
2023.0;PLF;BG;9.0;IA;303.0;303-04;;31.0;3.0;7534808.0;7534808.0
2023.0;PLF;BG;10.0;JA;101.0;101-04;;63.0;6.0;80000.0;80000.0
2023.0;PLF;BG;10.0;JA;310.0;310-03;;53.0;5.0;25000.0;25000.0
2023.0;PLF;BG;7.0;GA;156.0;156-02;;31.0;3.0;143640000.0;89740000.0
2023.0;PLF;BA;23.0;XC;613.0;613-03;;41.0;4.0;21748831.0;21748831.0
2023.0;PLF;BG;70.0;DA;212.0;;212-53-01;21.0;2.0;565031631.0;565031631.0
2023.0;PLF;BG;50.0;TR;148.0;148-03;;31.0;3.0;27411836.0;27613530.0
2023.0;PLF;BG;2.0;CB;131.0;131-01;;64.0;6.0;314329772.0;319225119.0
2023.0;PLF;BG;12.0;DC;129.0;129-01;;23.0;2.0;266619.0;266619.0
2023.0;PLF;BG;38.0;RA;150.0;150-02;;64.0;6.0;1708574.0;1708574.0
2023.0;PLF;BG;7.0;GA;156.0;156-09;;52.0;5.0;9755213.0;10253455.0
2023.0;PLF;BG;7.0;DB;220.0;220-08;;31.0;3.0;8053762.0;5653762.0
2023.0;PLF;BG;7.0;PR;362.0;362-01;;31.0;3.0;0.0;33966658.0
2023.0;PLF;BG;2.0;CB;131.0;131-06;;62.0;6.0;56000000.0;56000000.0
2023.0;PLF;BG;23.0;TA;181.0;181-13;;32.0;3.0;30066117.0;30066117.0
2023.0;PLF;CAS;7.0;YB;723.0;723-14;;31.0;3.0;43000000.0;35000000.0
2023.0;PLF;BG;70.0;DA;178.0;;178-04-12;31.0;3.0;43824013.0;51041906.0
2023.0;PLF;BG;23.0;TA;181.0;181-10;;52.0;5.0;500000.0;500000.0
2023.0;PLF;BG;23.0;VA;147.0;147-01;;64.0;6.0;354475330.0;354475330.0
2023.0;PLF;BG;38.0;RA;172.0;172-17;;64.0;6.0;467868633.0;467868633.0
2023.0;PLF;BG;9.0;SB;176.0;;176-05-02;23.0;2.0;8537521.0;8537521.0
2023.0;PLF;BG;42.0;SF;350.0;350-01;;32.0;3.0;18500000.0;18500000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-10-77;51.0;5.0;70670500.0;105995285.0
2023.0;PLF;BG;10.0;JA;182.0;182-03;;31.0;3.0;17693452.0;18721042.0
2023.0;PLF;BG;70.0;DA;178.0;;178-04-11;51.0;5.0;207915302.0;106849158.0
2023.0;PLF;BG;9.0;AB;354.0;354-01;;22.0;2.0;73030860.0;73030860.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-25;31.0;3.0;7015100.0;21451182.0
2023.0;PLF;BG;7.0;AD;110.0;110-02;;62.0;6.0;10700000.0;7700000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-77;31.0;3.0;735754108.0;693947063.0
2023.0;PLF;BG;10.0;JA;310.0;310-01;;31.0;3.0;650000.0;650000.0
2023.0;PLF;BG;10.0;JA;101.0;101-02;;63.0;6.0;135000.0;135000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-10-87;51.0;5.0;0.0;462616.0
2023.0;PLF;BG;3.0;AC;149.0;149-25;;64.0;6.0;134417110.0;134417110.0
2023.0;PLF;BG;70.0;DA;212.0;;212-67-01;22.0;2.0;13732253.0;13732253.0
