Exercice;loi;typeBudget;ministere;mission;programme;action;sous_action;categorie;titre;AE LFI 2020;CP LFI 2020
2020;LFI;BG;70;DA;212;212-11;;72;7;4 303 000;4 303 000
2020;LFI;BG;70;DA;212;;212-50-01;21;2;306 875 717;306 875 717
2020;LFI;BG;70;DA;212;;212-50-01;22;2;159 292 217;159 292 217
2020;LFI;BG;70;DA;212;;212-50-01;23;2;2 291 095;2 291 095
2020;LFI;BG;70;DA;212;;212-50-02;21;2;66 874 874;66 874 874
2020;LFI;BG;70;DA;212;;212-50-02;22;2;54 767 625;54 767 625
2020;LFI;BG;70;DA;212;;212-50-02;23;2;120 488;120 488
2020;LFI;BG;70;DA;212;;212-51-01;21;2;14 188 972;14 188 972
2020;LFI;BG;70;DA;212;;212-51-01;22;2;10 165 636;10 165 636
2020;LFI;BG;70;DA;212;;212-51-01;23;2;45 837;45 837
2020;LFI;BG;70;DA;212;;212-52-01;21;2;3 488 190;3 488 190
2020;LFI;BG;70;DA;212;;212-52-01;22;2;2 766 749;2 766 749
2020;LFI;BG;70;DA;212;;212-52-01;23;2;4 364;4 364
2020;LFI;BG;70;DA;212;;212-52-02;21;2;30 631 302;30 631 302
2020;LFI;BG;70;DA;212;;212-52-02;22;2;26 849 769;26 849 769
2020;LFI;BG;70;DA;212;;212-52-02;23;2;422 329;422 329
2020;LFI;BG;70;DA;212;;212-53-01;21;2;503 888 742;503 888 742
2020;LFI;BG;70;DA;212;;212-53-01;22;2;1 556 999 086;1 556 999 086
2020;LFI;BG;70;DA;212;;212-53-01;23;2;803 012;803 012
2020;LFI;BG;70;DA;212;;212-54-01;21;2;89 313 376;89 313 376
2020;LFI;BG;70;DA;212;;212-54-01;22;2;74 570 010;74 570 010
2020;LFI;BG;70;DA;212;;212-54-01;23;2;260 295;260 295
2020;LFI;BG;70;DA;212;;212-54-02;21;2;127 234 297;127 234 297
2020;LFI;BG;70;DA;212;;212-54-02;22;2;108 346 379;108 346 379
2020;LFI;BG;70;DA;212;;212-54-02;23;2;760 965;760 965
2020;LFI;BG;70;DA;212;;212-54-03;21;2;9 361 496;9 361 496
2020;LFI;BG;70;DA;212;;212-54-03;22;2;7 851 919;7 851 919
2020;LFI;BG;70;DA;212;;212-54-03;23;2;13 415;13 415
2020;LFI;BG;70;DA;212;;212-54-04;21;2;78 462 710;78 462 710
2020;LFI;BG;70;DA;212;;212-54-04;22;2;64 924 434;64 924 434
2020;LFI;BG;70;DA;212;;212-54-04;23;2;94 433;94 433
2020;LFI;BG;70;DA;212;;212-54-05;21;2;74 999 243;74 999 243
2020;LFI;BG;70;DA;212;;212-54-05;22;2;65 302 398;65 302 398
2020;LFI;BG;70;DA;212;;212-54-05;23;2;861 792;861 792
2020;LFI;BG;70;DA;212;;212-54-06;21;2;95 663 722;95 663 722
2020;LFI;BG;70;DA;212;;212-54-06;22;2;75 547 549;75 547 549
2020;LFI;BG;70;DA;212;;212-54-06;23;2;162 510;162 510
2020;LFI;BG;70;DA;212;;212-54-07;21;2;277 774 118;277 774 118
2020;LFI;BG;70;DA;212;;212-54-07;22;2;221 954 936;221 954 936
2020;LFI;BG;70;DA;212;;212-54-07;23;2;550 157;550 157
2020;LFI;BG;70;DA;212;;212-55-01;21;2;3 616 096 664;3 616 096 664
2020;LFI;BG;70;DA;212;;212-55-01;22;2;3 374 268 059;3 374 268 059
2020;LFI;BG;70;DA;212;;212-55-01;23;2;6 441 405;6 441 405
2020;LFI;BG;70;DA;212;;212-56-01;21;2;1 279 892 779;1 279 892 779
2020;LFI;BG;70;DA;212;;212-56-01;22;2;1 149 980 163;1 149 980 163
2020;LFI;BG;70;DA;212;;212-56-01;23;2;1 848 859;1 848 859
2020;LFI;BG;70;DA;212;;212-57-01;21;2;1 298 629 531;1 298 629 531
2020;LFI;BG;70;DA;212;;212-57-01;22;2;1 176 699 993;1 176 699 993
2020;LFI;BG;70;DA;212;;212-57-01;23;2;1 688 688;1 688 688
2020;LFI;BG;70;DA;212;;212-58-01;21;2;71 466 694;71 466 694
2020;LFI;BG;70;DA;212;;212-58-01;22;2;60 338 458;60 338 458
2020;LFI;BG;70;DA;212;;212-58-01;23;2;136 552;136 552
2020;LFI;BG;70;DA;212;;212-58-02;21;2;34 463 546;34 463 546
2020;LFI;BG;70;DA;212;;212-58-02;22;2;28 970 191;28 970 191
2020;LFI;BG;70;DA;212;;212-58-02;23;2;355 771;355 771
2020;LFI;BG;70;DA;212;;212-58-04;21;2;52 698 435;52 698 435
2020;LFI;BG;70;DA;212;;212-58-04;22;2;37 469 525;37 469 525
2020;LFI;BG;70;DA;212;;212-58-04;23;2;107 720;107 720
2020;LFI;BG;70;DA;212;;212-58-05;21;2;815 962 497;815 962 497
2020;LFI;BG;70;DA;212;;212-58-05;22;2;661 908 733;661 908 733
2020;LFI;BG;70;DA;212;;212-58-05;23;2;1 629 773;1 629 773
2020;LFI;BG;70;DA;212;;212-58-06;21;2;475 348 752;475 348 752
2020;LFI;BG;70;DA;212;;212-58-06;22;2;601 110 565;601 110 565
2020;LFI;BG;70;DA;212;;212-58-06;23;2;3 588 716;3 588 716
2020;LFI;BG;70;DA;212;;212-59-01;21;2;253 988 488;253 988 488
2020;LFI;BG;70;DA;212;;212-59-01;22;2;212 715;212 715
2020;LFI;BG;70;DA;212;;212-59-02;21;2;100 000 000;100 000 000
2020;LFI;BG;70;DA;212;212-60;;21;2;267 604 841;267 604 841
2020;LFI;BG;70;DA;212;212-60;;22;2;189 529 404;189 529 404
2020;LFI;BG;70;DA;212;212-60;;23;2;150 293;150 293
2020;LFI;BG;70;DA;212;;212-61-01;22;2;34 174 416;34 174 416
2020;LFI;BG;70;DA;212;;212-61-01;23;2;123 276 352;123 276 352
2020;LFI;BG;70;DA;212;;212-61-02;23;2;114 116 518;114 116 518
2020;LFI;BG;70;DA;212;;212-61-03;23;2;6 073 920;6 073 920
2020;LFI;BG;70;DA;212;212-62;;21;2;25 038 141;25 038 141
2020;LFI;BG;70;DA;212;212-62;;22;2;16 534 862;16 534 862
2020;LFI;BG;70;DA;212;212-62;;23;2;52 931;52 931
2020;LFI;BG;70;DA;212;;212-63-01;21;2;14 426 657;14 426 657
2020;LFI;BG;70;DA;212;;212-63-01;22;2;73 250;73 250
2020;LFI;BG;70;DA;212;;212-63-01;23;2;9 064 380;9 064 380
2020;LFI;BG;70;DA;212;;212-63-02;21;2;34 220 710;34 220 710
2020;LFI;BG;70;DA;212;;212-64-01;21;2;184 366 771;184 366 771
2020;LFI;BG;70;DA;212;;212-64-01;22;2;116 922 117;116 922 117
2020;LFI;BG;70;DA;212;;212-64-01;23;2;43 432;43 432
2020;LFI;BG;70;DA;212;;212-64-07;21;2;27 487 224;27 487 224
2020;LFI;BG;70;DA;212;;212-64-07;22;2;19 284 193;19 284 193
2020;LFI;BG;70;DA;212;;212-64-07;23;2;158 538;158 538
2020;LFI;BG;70;DA;212;;212-64-08;21;2;28 610 488;28 610 488
2020;LFI;BG;70;DA;212;;212-64-08;22;2;20 814 799;20 814 799
2020;LFI;BG;70;DA;212;;212-64-08;23;2;4 329;4 329
2020;LFI;BG;70;DA;212;212-65;;21;2;52 714 761;52 714 761
2020;LFI;BG;70;DA;212;212-65;;22;2;40 807 472;40 807 472
2020;LFI;BG;70;DA;212;212-65;;23;2;167 197;167 197
2020;LFI;BG;70;DA;212;;212-66-02;21;2;13 187 690;13 187 690
2020;LFI;BG;70;DA;212;;212-66-02;22;2;10 541 460;10 541 460
2020;LFI;BG;70;DA;212;;212-66-02;23;2;21 253;21 253
2020;LFI;BG;70;DA;212;;212-66-05;21;2;1 091 942;1 091 942
2020;LFI;BG;70;DA;212;;212-66-05;22;2;67 917;67 917
2020;LFI;BG;70;DA;212;;212-67-01;21;2;20 823 366;20 823 366
2020;LFI;BG;70;DA;212;;212-67-01;22;2;16 510 479;16 510 479
2020;LFI;BG;70;DA;212;;212-67-01;23;2;113 428;113 428
2020;LFI;BG;70;DA;212;;212-67-02;21;2;11 837 026;11 837 026
2020;LFI;BG;70;DA;212;;212-67-02;22;2;9 206 669;9 206 669
2020;LFI;BG;70;DA;212;;212-67-02;23;2;80 004;80 004
2020;LFI;BG;70;DA;212;;212-67-03;21;2;3 845 438;3 845 438
2020;LFI;BG;70;DA;212;;212-67-03;22;2;2 691 065;2 691 065
2020;LFI;BG;70;DA;212;;212-67-03;23;2;12 749;12 749
2020;LFI;BG;70;DA;212;;212-67-04;21;2;6 038 362;6 038 362
2020;LFI;BG;70;DA;212;;212-67-04;22;2;4 248 057;4 248 057
2020;LFI;BG;70;DA;212;;212-67-04;23;2;1 555;1 555
2020;LFI;BG;70;DA;212;;212-67-05;21;2;2 750 613;2 750 613
2020;LFI;BG;70;DA;212;;212-67-05;22;2;2 432 792;2 432 792
2020;LFI;BG;70;DA;212;;212-67-05;23;2;11 015;11 015
2020;LFI;BG;70;DA;212;;212-67-06;21;2;3 871 390;3 871 390
2020;LFI;BG;70;DA;212;;212-67-06;22;2;1 910 224;1 910 224
2020;LFI;BG;70;DA;212;;212-67-06;23;2;12 445;12 445
2020;LFI;BG;70;DA;212;;212-67-07;21;2;1 339 042;1 339 042
2020;LFI;BG;70;DA;212;;212-67-07;22;2;970 112;970 112
2020;LFI;BG;70;DA;212;;212-67-07;23;2;6 937;6 937
2020;LFI;BG;6;EC;214;214-01;;21;2;266 138 372;266 138 372
2020;LFI;BG;6;EC;214;214-01;;22;2;163 297 452;163 297 452
2020;LFI;BG;6;EC;214;214-01;;23;2;6 764 219;6 764 219
2020;LFI;BG;6;EC;214;214-02;;21;2;47 670 649;47 670 649
2020;LFI;BG;6;EC;214;214-02;;22;2;28 688 280;28 688 280
2020;LFI;BG;6;EC;214;214-02;;23;2;751 366;751 366
2020;LFI;BG;6;EC;214;214-02;;31;3;6 073 381;6 073 381
2020;LFI;BG;6;EC;214;214-03;;21;2;5 854 668;5 854 668
2020;LFI;BG;6;EC;214;214-03;;22;2;3 593 488;3 593 488
2020;LFI;BG;6;EC;214;214-03;;23;2;197 863;197 863
2020;LFI;BG;6;EC;214;214-03;;31;3;4 414 171;4 414 171
2020;LFI;BG;6;EC;214;214-04;;21;2;6 655 348;6 655 348
2020;LFI;BG;6;EC;214;214-04;;22;2;4 087 327;4 087 327
2020;LFI;BG;6;EC;214;214-04;;23;2;328 162;328 162
2020;LFI;BG;6;EC;214;214-04;;31;3;5 979 908;5 979 908
2020;LFI;BG;6;EC;214;214-05;;21;2;3 144 038;3 144 038
2020;LFI;BG;6;EC;214;214-05;;22;2;1 901 391;1 901 391
2020;LFI;BG;6;EC;214;214-05;;23;2;64 346;64 346
2020;LFI;BG;6;EC;214;214-05;;31;3;245 298;245 298
2020;LFI;BG;6;EC;214;214-05;;64;6;2 203 543;2 203 543
2020;LFI;BG;6;EC;214;214-06;;21;2;379 002 109;379 002 109
2020;LFI;BG;6;EC;214;214-06;;22;2;217 792 952;217 792 952
2020;LFI;BG;6;EC;214;214-06;;23;2;19 494 189;19 494 189
2020;LFI;BG;6;EC;214;214-06;;31;3;98 328 415;90 813 415
2020;LFI;BG;6;EC;214;214-07;;32;3;152 578 457;152 578 457
2020;LFI;BG;6;EC;214;214-08;;21;2;168 570 982;168 570 982
2020;LFI;BG;6;EC;214;214-08;;22;2;103 044 769;103 044 769
2020;LFI;BG;6;EC;214;214-08;;23;2;4 061 957;4 061 957
2020;LFI;BG;6;EC;214;214-08;;31;3;277 363 199;261 976 427
2020;LFI;BG;6;EC;214;214-08;;51;5;177 487 282;62 860 280
2020;LFI;BG;6;EC;214;214-08;;63;6;2 500 000;2 500 000
2020;LFI;BG;6;EC;214;214-09;;21;2;107 209 953;107 209 953
2020;LFI;BG;6;EC;214;214-09;;22;2;65 204 947;65 204 947
2020;LFI;BG;6;EC;214;214-09;;23;2;1 440 966;1 440 966
2020;LFI;BG;6;EC;214;214-09;;31;3;31 612 560;31 612 560
2020;LFI;BG;6;EC;214;214-10;;63;6;3 322 845;3 322 845
2020;LFI;BG;3;AC;215;215-01;;21;2;112 190 755;112 190 755
2020;LFI;BG;3;AC;215;215-01;;22;2;63 345 181;63 345 181
2020;LFI;BG;3;AC;215;215-01;;23;2;869 781;869 781
2020;LFI;BG;3;AC;215;215-01;;31;3;17 843 295;23 279 335
2020;LFI;BG;3;AC;215;215-01;;61;6;1 100 000;1 100 000
2020;LFI;BG;3;AC;215;215-02;;21;2;8 754 534;8 754 534
2020;LFI;BG;3;AC;215;215-02;;22;2;3 714 508;3 714 508
2020;LFI;BG;3;AC;215;215-02;;23;2;180 385;180 385
2020;LFI;BG;3;AC;215;215-02;;31;3;10 006 664;10 020 943
2020;LFI;BG;3;AC;215;215-02;;51;5;1 000 000;1 000 000
2020;LFI;BG;3;AC;215;215-03;;21;2;192 930 971;192 930 971
2020;LFI;BG;3;AC;215;215-03;;22;2;119 648 981;119 648 981
2020;LFI;BG;3;AC;215;215-03;;23;2;6 041 067;6 041 067
2020;LFI;BG;3;AC;215;215-03;;31;3;7 772 936;7 777 094
2020;LFI;BG;3;AC;215;215-04;;21;2;25 854 331;25 854 331
2020;LFI;BG;3;AC;215;215-04;;22;2;10 361 352;10 361 352
2020;LFI;BG;3;AC;215;215-04;;23;2;212 826;212 826
2020;LFI;BG;3;AC;215;215-04;;31;3;20 248 416;19 713 439
2020;LFI;BG;3;AC;215;215-04;;32;3;1 392 460;1 392 460
2020;LFI;BG;3;AC;215;215-04;;51;5;9 000 000;9 150 000
2020;LFI;BG;3;AC;215;215-04;;63;6;450 000;450 000
2020;LFI;BG;9;AB;216;216-01;;21;2;348 569 863;348 569 863
2020;LFI;BG;9;AB;216;216-01;;22;2;232 674 267;232 674 267
2020;LFI;BG;9;AB;216;216-01;;23;2;9 076 613;9 076 613
2020;LFI;BG;9;AB;216;216-01;;31;3;39 456 440;39 681 721
2020;LFI;BG;9;AB;216;216-01;;32;3;17 500 000;17 500 000
2020;LFI;BG;9;AB;216;216-03;;31;3;201 396 680;190 764 730
2020;LFI;BG;9;AB;216;216-03;;51;5;103 804 350;95 425 565
2020;LFI;BG;9;AB;216;216-04;;31;3;39 605 394;39 605 394
2020;LFI;BG;9;AB;216;216-05;;31;3;38 048 863;89 804 447
2020;LFI;BG;9;AB;216;216-05;;51;5;400 000;28 625 189
2020;LFI;BG;9;AB;216;216-06;;31;3;79 500 000;79 500 000
2020;LFI;BG;9;AB;216;216-08;;21;2;25 956 334;25 956 334
2020;LFI;BG;9;AB;216;216-08;;22;2;15 296 036;15 296 036
2020;LFI;BG;9;AB;216;216-08;;23;2;133 131;133 131
2020;LFI;BG;9;AB;216;216-09;;21;2;78 074 626;78 074 626
2020;LFI;BG;9;AB;216;216-09;;22;2;48 931 187;48 931 187
2020;LFI;BG;9;AB;216;216-09;;23;2;225 392;225 392
2020;LFI;BG;9;AB;216;216-10;;31;3;180 000;180 000
2020;LFI;BG;9;AB;216;216-10;;63;6;25 000 000;25 000 000
2020;LFI;BG;9;AB;216;216-10;;64;6;44 118 869;44 118 869
2020;LFI;BG;23;TA;217;217-02;;31;3;1 766 501;1 766 501
2020;LFI;BG;23;TA;217;217-03;;31;3;53 249 388;89 308 107
2020;LFI;BG;23;TA;217;217-03;;51;5;2 000 000;11 499 226
2020;LFI;BG;23;TA;217;217-04;;31;3;23 111 950;22 886 458
2020;LFI;BG;23;TA;217;217-05;;22;2;147 675 833;147 675 833
2020;LFI;BG;23;TA;217;217-05;;23;2;10 000 000;10 000 000
2020;LFI;BG;23;TA;217;217-05;;31;3;28 974 083;28 441 117
2020;LFI;BG;23;TA;217;217-05;;32;3;47 684 001;47 684 001
2020;LFI;BG;23;TA;217;217-05;;62;6;100 000;100 000
2020;LFI;BG;23;TA;217;217-06;;31;3;472 280;472 280
2020;LFI;BG;23;TA;217;217-06;;64;6;10 923 965;10 923 965
2020;LFI;BG;23;TA;217;217-07;;21;2;288 275 213;288 275 213
2020;LFI;BG;23;TA;217;217-07;;22;2;174 563 693;174 563 693
2020;LFI;BG;23;TA;217;217-07;;23;2;1 992 088;1 992 088
2020;LFI;BG;23;TA;217;217-08;;21;2;364 734 891;364 734 891
2020;LFI;BG;23;TA;217;217-08;;22;2;218 290 804;218 290 804
2020;LFI;BG;23;TA;217;217-08;;23;2;2 344 828;2 344 828
2020;LFI;BG;23;TA;217;217-11;;21;2;114 761 694;114 761 694
2020;LFI;BG;23;TA;217;217-11;;22;2;70 363 003;70 363 003
2020;LFI;BG;23;TA;217;217-11;;23;2;778 810;778 810
2020;LFI;BG;23;TA;217;217-13;;21;2;165 411 916;165 411 916
2020;LFI;BG;23;TA;217;217-13;;22;2;101 588 340;101 588 340
2020;LFI;BG;23;TA;217;217-13;;23;2;1 149 102;1 149 102
2020;LFI;BG;23;TA;217;217-15;;21;2;395 006 074;395 006 074
2020;LFI;BG;23;TA;217;217-15;;22;2;248 922 824;248 922 824
2020;LFI;BG;23;TA;217;217-15;;23;2;2 666 312;2 666 312
2020;LFI;BG;23;TA;217;217-16;;21;2;150 902 485;150 902 485
2020;LFI;BG;23;TA;217;217-16;;22;2;92 356 377;92 356 377
2020;LFI;BG;23;TA;217;217-16;;23;2;1 052 405;1 052 405
2020;LFI;BG;23;TA;217;217-22;;21;2;1 467 138;1 467 138
2020;LFI;BG;23;TA;217;217-22;;22;2;903 882;903 882
2020;LFI;BG;23;TA;217;217-22;;23;2;4 772;4 772
2020;LFI;BG;23;TA;217;217-23;;21;2;36 370 295;36 370 295
2020;LFI;BG;23;TA;217;217-23;;22;2;22 354 323;22 354 323
2020;LFI;BG;23;TA;217;217-23;;23;2;252 926;252 926
2020;LFI;BG;23;TA;217;217-24;;21;2;842 727;842 727
2020;LFI;BG;23;TA;217;217-24;;22;2;477 984;477 984
2020;LFI;BG;23;TA;217;217-24;;23;2;5 253;5 253
2020;LFI;BG;23;TA;217;217-25;;21;2;1 787 193;1 787 193
2020;LFI;BG;23;TA;217;217-25;;22;2;837 931;837 931
2020;LFI;BG;23;TA;217;217-25;;23;2;4 876;4 876
2020;LFI;BG;23;TA;217;217-25;;31;3;971 424;971 424
2020;LFI;BG;23;TA;217;217-26;;21;2;925 316;925 316
2020;LFI;BG;23;TA;217;217-26;;22;2;468 158;468 158
2020;LFI;BG;23;TA;217;217-26;;23;2;6 526;6 526
2020;LFI;BG;23;TA;217;217-26;;31;3;553 200;553 200
2020;LFI;BG;23;TA;217;217-27;;21;2;10 426 821;10 426 821
2020;LFI;BG;23;TA;217;217-27;;22;2;3 895 742;3 895 742
2020;LFI;BG;23;TA;217;217-27;;23;2;127 437;127 437
2020;LFI;BG;23;TA;217;217-27;;31;3;23 360 670;6 760 670
2020;LFI;BG;23;TA;217;217-28;;21;2;31 869 156;31 869 156
2020;LFI;BG;23;TA;217;217-28;;22;2;19 334 261;19 334 261
2020;LFI;BG;23;TA;217;217-28;;23;2;224 664;224 664
2020;LFI;BG;7;GA;218;218-02;;21;2;104 798 949;104 798 949
2020;LFI;BG;7;GA;218;218-02;;22;2;57 821 605;57 821 605
2020;LFI;BG;7;GA;218;218-02;;23;2;1 520 231;1 520 231
2020;LFI;BG;7;GA;218;218-02;;31;3;19 828 899;17 670 036
2020;LFI;BG;7;GA;218;218-02;;51;5;4 505 103;4 151 986
2020;LFI;BG;7;GA;218;218-05;;21;2;104 926 762;104 926 762
2020;LFI;BG;7;GA;218;218-05;;22;2;96 974 527;96 974 527
2020;LFI;BG;7;GA;218;218-05;;23;2;1 645 535;1 645 535
2020;LFI;BG;7;GA;218;218-05;;31;3;109 150 105;138 888 508
2020;LFI;BG;7;GA;218;218-05;;51;5;12 980 249;3 174 806
2020;LFI;BG;7;GA;218;218-05;;64;6;342 837;319 465
2020;LFI;BG;7;GA;218;218-07;;21;2;55 157 645;55 157 645
2020;LFI;BG;7;GA;218;218-07;;22;2;27 544 772;27 544 772
2020;LFI;BG;7;GA;218;218-07;;23;2;407 054;407 054
2020;LFI;BG;7;GA;218;218-07;;31;3;53 468 717;58 766 209
2020;LFI;BG;7;GA;218;218-07;;51;5;41 843 411;37 118 078
2020;LFI;BG;7;GA;218;218-08;;21;2;4 710 327;4 710 327
2020;LFI;BG;7;GA;218;218-08;;22;2;2 143 908;2 143 908
2020;LFI;BG;7;GA;218;218-08;;23;2;30 559;30 559
2020;LFI;BG;7;GA;218;218-08;;31;3;12 383 709;12 383 709
2020;LFI;BG;7;GA;218;218-08;;51;5;29 756 609;29 756 609
2020;LFI;BG;7;GA;218;218-08;;64;6;114 067;114 067
2020;LFI;BG;7;GA;218;218-09;;21;2;34 286 932;34 286 932
2020;LFI;BG;7;GA;218;218-09;;22;2;20 833 099;20 833 099
2020;LFI;BG;7;GA;218;218-09;;23;2;4 476 523;4 476 523
2020;LFI;BG;7;GA;218;218-09;;31;3;125 836 181;125 836 181
2020;LFI;BG;7;GA;218;218-09;;51;5;1 785 397;1 785 397
2020;LFI;BG;7;GA;218;218-09;;71;7;327 323;327 323
2020;LFI;BG;52;SF;219;219-01;;21;2;22 070 810;22 070 810
2020;LFI;BG;52;SF;219;219-01;;22;2;14 790 706;14 790 706
2020;LFI;BG;52;SF;219;219-01;;23;2;36 899;36 899
2020;LFI;BG;52;SF;219;219-01;;31;3;693 376;693 376
2020;LFI;BG;52;SF;219;219-01;;32;3;5 015 655;5 015 655
2020;LFI;BG;52;SF;219;219-01;;61;6;2 000 000;2 000 000
2020;LFI;BG;52;SF;219;219-01;;63;6;909 971;909 971
2020;LFI;BG;52;SF;219;219-01;;64;6;45 264 935;45 264 935
2020;LFI;BG;52;SF;219;219-02;;21;2;35 147 103;35 147 103
2020;LFI;BG;52;SF;219;219-02;;22;2;22 326 746;22 326 746
2020;LFI;BG;52;SF;219;219-02;;23;2;49 104;49 104
2020;LFI;BG;52;SF;219;219-02;;31;3;12 701 953;12 701 953
2020;LFI;BG;52;SF;219;219-02;;32;3;23 624 350;23 624 350
2020;LFI;BG;52;SF;219;219-02;;51;5;500 000;2 344 945
2020;LFI;BG;52;SF;219;219-02;;61;6;10 100 000;10 100 000
2020;LFI;BG;52;SF;219;219-02;;62;6;271 914;303 414
2020;LFI;BG;52;SF;219;219-02;;63;6;54 614 089;54 614 089
2020;LFI;BG;52;SF;219;219-02;;64;6;112 436 398;108 597 398
2020;LFI;BG;52;SF;219;219-02;;72;7;2 200 000;1 200 000
2020;LFI;BG;52;SF;219;219-03;;21;2;3 442 898;3 442 898
2020;LFI;BG;52;SF;219;219-03;;22;2;2 212 958;2 212 958
2020;LFI;BG;52;SF;219;219-03;;23;2;5 014;5 014
2020;LFI;BG;52;SF;219;219-03;;31;3;312 480;312 480
2020;LFI;BG;52;SF;219;219-03;;32;3;200 000;200 000
2020;LFI;BG;52;SF;219;219-03;;63;6;100 000;100 000
2020;LFI;BG;52;SF;219;219-03;;64;6;14 337 878;14 337 878
2020;LFI;BG;52;SF;219;219-04;;21;2;12 347 301;12 347 301
2020;LFI;BG;52;SF;219;219-04;;22;2;8 389 123;8 389 123
2020;LFI;BG;52;SF;219;219-04;;23;2;21 545;21 545
2020;LFI;BG;52;SF;219;219-04;;31;3;2 012 494;2 012 494
2020;LFI;BG;52;SF;219;219-04;;32;3;19 415 437;19 415 437
2020;LFI;BG;52;SF;219;219-04;;61;6;175 000;175 000
2020;LFI;BG;52;SF;219;219-04;;64;6;2 966 953;2 966 953
2020;LFI;BG;21;DB;220;220-01;;21;2;63 973 006;63 973 006
2020;LFI;BG;21;DB;220;220-01;;22;2;36 193 529;36 193 529
2020;LFI;BG;21;DB;220;220-01;;23;2;367 879;367 879
2020;LFI;BG;21;DB;220;220-01;;31;3;8 140 804;8 654 936
2020;LFI;BG;21;DB;220;220-01;;63;6;20 743 781;20 743 781
2020;LFI;BG;21;DB;220;220-02;;21;2;32 818 070;32 818 070
2020;LFI;BG;21;DB;220;220-02;;22;2;18 567 234;18 567 234
2020;LFI;BG;21;DB;220;220-02;;23;2;188 722;188 722
2020;LFI;BG;21;DB;220;220-02;;31;3;1 950 033;2 197 785
2020;LFI;BG;21;DB;220;220-03;;21;2;39 432 595;39 432 595
2020;LFI;BG;21;DB;220;220-03;;22;2;22 309 485;22 309 485
2020;LFI;BG;21;DB;220;220-03;;23;2;226 758;226 758
2020;LFI;BG;21;DB;220;220-03;;31;3;5 481 171;6 134 611
2020;LFI;BG;21;DB;220;220-05;;21;2;62 667 023;62 667 023
2020;LFI;BG;21;DB;220;220-05;;22;2;35 454 652;35 454 652
2020;LFI;BG;21;DB;220;220-05;;23;2;360 368;360 368
2020;LFI;BG;21;DB;220;220-05;;31;3;20 604 127;21 631 614
2020;LFI;BG;21;DB;220;220-05;;51;5;4 253 787;4 249 532
2020;LFI;BG;21;DB;220;220-06;;21;2;31 690 356;31 690 356
2020;LFI;BG;21;DB;220;220-06;;22;2;17 929 216;17 929 216
2020;LFI;BG;21;DB;220;220-06;;23;2;182 236;182 236
2020;LFI;BG;21;DB;220;220-06;;31;3;653 580;728 042
2020;LFI;BG;21;DB;220;220-07;;21;2;4 131 892;4 131 892
2020;LFI;BG;21;DB;220;220-07;;22;2;2 337 670;2 337 670
2020;LFI;BG;21;DB;220;220-07;;23;2;23 760;23 760
2020;LFI;BG;2;CB;224;224-01;;32;3;139 125 550;139 125 550
2020;LFI;BG;2;CB;224;224-01;;51;5;5 797 169;3 181 026
2020;LFI;BG;2;CB;224;224-01;;61;6;26 855 462;26 855 462
2020;LFI;BG;2;CB;224;224-01;;63;6;22 500 000;20 900 000
2020;LFI;BG;2;CB;224;224-01;;64;6;33 444 474;33 444 474
2020;LFI;BG;2;CB;224;224-01;;72;7;9 396 581;9 396 581
2020;LFI;BG;2;CB;224;224-02;;32;3;4 000 000;4 000 000
2020;LFI;BG;2;CB;224;224-02;;62;6;41 000 000;41 000 000
2020;LFI;BG;2;CB;224;224-02;;63;6;40 016 012;40 016 012
2020;LFI;BG;2;CB;224;224-02;;64;6;113 167 341;113 340 640
2020;LFI;BG;2;CB;224;224-06;;64;6;7 385 969;7 385 969
2020;LFI;BG;2;CB;224;224-07;;21;2;391 600 437;391 600 437
2020;LFI;BG;2;CB;224;224-07;;22;2;263 902 845;263 902 845
2020;LFI;BG;2;CB;224;224-07;;23;2;5 564 469;5 564 469
2020;LFI;BG;2;CB;224;224-07;;31;3;41 312 332;39 444 077
2020;LFI;BG;2;CB;224;224-07;;32;3;12 215 741;12 215 741
2020;LFI;BG;2;CB;224;224-07;;51;5;1 335 843;1 277 649
2020;LFI;BG;2;CB;224;224-07;;52;5;7 970 000;7 970 000
2020;LFI;BG;2;CB;224;224-09;;64;6;3 224 338;3 224 338
2020;LFI;BG;6;EC;230;230-01;;21;2;658 143 331;658 143 331
2020;LFI;BG;6;EC;230;230-01;;22;2;413 974 284;413 974 284
2020;LFI;BG;6;EC;230;230-01;;23;2;12 072 957;12 072 957
2020;LFI;BG;6;EC;230;230-01;;31;3;20 680 000;20 680 000
2020;LFI;BG;6;EC;230;230-01;;61;6;10 804 528;10 804 528
2020;LFI;BG;6;EC;230;230-01;;63;6;1 431 358 757;1 431 358 757
2020;LFI;BG;6;EC;230;230-02;;21;2;310 413 446;310 413 446
2020;LFI;BG;6;EC;230;230-02;;22;2;195 193 882;195 193 882
2020;LFI;BG;6;EC;230;230-02;;23;2;5 432 208;5 432 208
2020;LFI;BG;6;EC;230;230-02;;31;3;2 400 000;2 400 000
2020;LFI;BG;6;EC;230;230-02;;63;6;2 790 296;2 790 296
2020;LFI;BG;6;EC;230;230-03;;21;2;656 768 244;656 768 244
2020;LFI;BG;6;EC;230;230-03;;22;2;278 652 438;278 652 438
2020;LFI;BG;6;EC;230;230-03;;23;2;19 176;19 176
2020;LFI;BG;6;EC;230;230-03;;31;3;22 041 117;22 041 117
