Mission;Code Mission;Type Mission;Programme;Libellé Programme;Action;Libellé Action;Sous Action;Libellé SousAction;Catégorie;Code Titre;Code Ministère;Libellé Ministère;AE T2 PLF;AE HT2 PLF;CP T2 PLF;CP HT2 PLF;AE T2 AMD;AE HT2 amd;CP T2 AMD;CP HT2 AMD;AE T2 LFI;AE HT2 LFI;AE ( T2 + HT2) LFI;CP T2 LFI;CP HT2 LFI;CP ( T2 + HT2) LFI
Investissements d'avenir;AV;BG;423;Accélération de la modernisation des entreprises;02;Accompagnement et transformation des filières;;;71;7;12;Services du Premier ministre;0;0;0;20 000 000;0;0;0;0;0;0;0;0;20 000 000;20 000 000
Investissements d'avenir;AV;BG;423;Accélération de la modernisation des entreprises;04;Adaptation et qualification de la main d'oeuvre;;;64;6;12;Services du Premier ministre;0;0;0;6 700 000;0;0;0;0;0;0;0;0;6 700 000;6 700 000
Investissements d'avenir;AV;BG;423;Accélération de la modernisation des entreprises;05;Concours d'innovation;;;62;6;12;Services du Premier ministre;0;0;0;57 500 000;0;0;0;0;0;0;0;0;57 500 000;57 500 000
Investissements d'avenir;AV;BG;423;Accélération de la modernisation des entreprises;05;Concours d'innovation;;;71;7;12;Services du Premier ministre;0;0;0;32 000 000;0;0;0;0;0;0;0;0;32 000 000;32 000 000
Investissements d'avenir;AV;BG;423;Accélération de la modernisation des entreprises;08;"Fonds de fonds ""Multicap Croissance"" n° 2";;;31;3;12;Services du Premier ministre;0;0;0;100 000 000;0;0;0;0;0;0;0;0;100 000 000;100 000 000
Investissements d'avenir;AV;BG;423;Accélération de la modernisation des entreprises;09;Grands défis;;;31;3;12;Services du Premier ministre;0;0;0;100 000 000;0;0;0;0;0;0;0;0;100 000 000;100 000 000
Investissements d'avenir;AV;BG;424;Financement des investissements stratégiques;01;Programmes et équipements prioritaires de recherche;;;64;6;12;Services du Premier ministre;0;3 000 000 000;0;300 000 000;0;0;0;0;0;3 000 000 000;3 000 000 000;0;300 000 000;300 000 000
Investissements d'avenir;AV;BG;424;Financement des investissements stratégiques;02;Maturation de technologies, R&D, valorisation de la recherche;;;62;6;12;Services du Premier ministre;0;1 500 000 000;0;150 000 000;0;0;0;0;0;1 500 000 000;1 500 000 000;0;150 000 000;150 000 000
Investissements d'avenir;AV;BG;424;Financement des investissements stratégiques;03;Démonstration en conditions réelles, amorçage et premières commerciales;;;62;6;12;Services du Premier ministre;0;2 500 000 000;0;250 000 000;0;0;0;0;0;2 500 000 000;2 500 000 000;0;250 000 000;250 000 000
Investissements d'avenir;AV;BG;424;Financement des investissements stratégiques;04;Soutien au déploiement;;;62;6;12;Services du Premier ministre;0;3 000 000 000;0;300 000 000;0;0;0;0;0;3 000 000 000;3 000 000 000;0;300 000 000;300 000 000
Investissements d'avenir;AV;BG;424;Financement des investissements stratégiques;05;Accélération de la croissance (fonds propres);;;31;3;12;Services du Premier ministre;0;2 500 000 000;0;500 000 000;0;0;0;0;0;2 500 000 000;2 500 000 000;0;500 000 000;500 000 000
Investissements d'avenir;AV;BG;425;Financement structurel des écosystèmes d'innovation;01;Financements de l'écosystème ESRI et valorisation;;;64;6;12;Services du Premier ministre;0;1 250 000 000;0;125 000 000;0;0;0;0;0;1 250 000 000;1 250 000 000;0;125 000 000;125 000 000
Investissements d'avenir;AV;BG;425;Financement structurel des écosystèmes d'innovation;02;Aides à l'innovation « bottom-up »;;;62;6;12;Services du Premier ministre;0;2 812 500 000;0;437 500 000;0;0;0;0;0;2 812 500 000;2 812 500 000;0;437 500 000;437 500 000
Pouvoirs publics;PB;BG;501;Présidence de la République;01;Présidence de la République;;;10;1;7;Économie, finances et relance;0;105 300 000;0;105 300 000;0;0;0;0;0;105 300 000;105 300 000;0;105 300 000;105 300 000
Pouvoirs publics;PB;BG;511;Assemblée nationale;01;Assemblée nationale;;;10;1;7;Économie, finances et relance;0;517 890 000;0;517 890 000;0;0;0;0;0;517 890 000;517 890 000;0;517 890 000;517 890 000
Pouvoirs publics;PB;BG;521;Sénat;01;Sénat;;;10;1;7;Économie, finances et relance;0;312 227 700;0;312 227 700;0;0;0;0;0;312 227 700;312 227 700;0;312 227 700;312 227 700
Pouvoirs publics;PB;BG;521;Sénat;02;Jardin du Luxembourg;;;10;1;7;Économie, finances et relance;0;11 356 900;0;11 356 900;0;0;0;0;0;11 356 900;11 356 900;0;11 356 900;11 356 900
Pouvoirs publics;PB;BG;531;Conseil constitutionnel;01;Conseil constitutionnel;;;10;1;7;Économie, finances et relance;0;12 019 229;0;12 019 229;0;0;0;0;0;12 019 229;12 019 229;0;12 019 229;12 019 229
Pouvoirs publics;PB;BG;533;Cour de justice de la République;01;Cour de justice de la République;;;10;1;7;Économie, finances et relance;0;871 500;0;871 500;0;0;0;0;0;871 500;871 500;0;871 500;871 500
Pouvoirs publics;PB;BG;541;La Chaîne parlementaire;01;La Chaîne parlementaire - Assemblée nationale;;;10;1;7;Économie, finances et relance;0;16 641 162;0;16 641 162;0;0;0;0;0;16 641 162;16 641 162;0;16 641 162;16 641 162
Pouvoirs publics;PB;BG;541;La Chaîne parlementaire;02;Public Sénat;;;10;1;7;Économie, finances et relance;0;17 648 000;0;17 648 000;0;0;0;0;0;17 648 000;17 648 000;0;17 648 000;17 648 000
Crédits non répartis;PC;BG;551;Provision relative aux rémunérations publiques;01;Provision relative aux rémunérations publiques;;;21;2;7;Économie, finances et relance;198 500 000;0;198 500 000;0;0;0;0;0;198 500 000;0;198 500 000;198 500 000;0;198 500 000
Crédits non répartis;PC;BG;552;Dépenses accidentelles et imprévisibles;01;Dépenses accidentelles et imprévisibles;;;31;3;7;Économie, finances et relance;0;424 000 000;0;124 000 000;0;0;0;0;0;424 000 000;424 000 000;0;124 000 000;124 000 000
Gestion du patrimoine immobilier de l'État;YB;CAS;723;Opérations immobilières et entretien des bâtiments de l'État;11;Opérations structurantes et cessions;;;31;3;7;Économie, finances et relance;0;18 000 000;0;25 000 000;0;0;0;0;0;18 000 000;18 000 000;0;25 000 000;25 000 000
Gestion du patrimoine immobilier de l'État;YB;CAS;723;Opérations immobilières et entretien des bâtiments de l'État;11;Opérations structurantes et cessions;;;51;5;7;Économie, finances et relance;0;127 000 000;0;85 000 000;0;0;0;0;0;127 000 000;127 000 000;0;85 000 000;85 000 000
Gestion du patrimoine immobilier de l'État;YB;CAS;723;Opérations immobilières et entretien des bâtiments de l'État;12;Contrôles règlementaires, audits, expertises et diagnostics;;;31;3;7;Économie, finances et relance;0;18 000 000;0;20 000 000;0;0;0;0;0;18 000 000;18 000 000;0;20 000 000;20 000 000
Gestion du patrimoine immobilier de l'État;YB;CAS;723;Opérations immobilières et entretien des bâtiments de l'État;12;Contrôles règlementaires, audits, expertises et diagnostics;;;51;5;7;Économie, finances et relance;0;700 000;0;700 000;0;0;0;0;0;700 000;700 000;0;700 000;700 000
Gestion du patrimoine immobilier de l'État;YB;CAS;723;Opérations immobilières et entretien des bâtiments de l'État;13;Maintenance à la charge du propriétaire;;;31;3;7;Économie, finances et relance;0;38 000 000;0;43 000 000;0;0;0;0;0;38 000 000;38 000 000;0;43 000 000;43 000 000
Gestion du patrimoine immobilier de l'État;YB;CAS;723;Opérations immobilières et entretien des bâtiments de l'État;13;Maintenance à la charge du propriétaire;;;51;5;7;Économie, finances et relance;0;3 000 000;0;3 000 000;0;0;0;0;0;3 000 000;3 000 000;0;3 000 000;3 000 000
Gestion du patrimoine immobilier de l'État;YB;CAS;723;Opérations immobilières et entretien des bâtiments de l'État;14;Gros entretien, réhabilitation, mise en conformité et remise en état;;;31;3;7;Économie, finances et relance;0;17 000 000;0;20 000 000;0;0;0;0;0;17 000 000;17 000 000;0;20 000 000;20 000 000
Gestion du patrimoine immobilier de l'État;YB;CAS;723;Opérations immobilières et entretien des bâtiments de l'État;14;Gros entretien, réhabilitation, mise en conformité et remise en état;;;51;5;7;Économie, finances et relance;0;50 000 000;0;65 000 000;0;0;0;0;0;50 000 000;50 000 000;0;65 000 000;65 000 000
Gestion du patrimoine immobilier de l'État;YB;CAS;723;Opérations immobilières et entretien des bâtiments de l'État;14;Gros entretien, réhabilitation, mise en conformité et remise en état;;;64;6;7;Économie, finances et relance;0;13 300 000;0;13 300 000;0;0;0;0;0;13 300 000;13 300 000;0;13 300 000;13 300 000
Participations financières de l'État;YC;CAS;731;Opérations en capital intéressant les participations financières de l'État;01;Augmentations de capital, dotations en fonds propres, avances d'actionnaire et prêts assimilés;;;73;7;7;Économie, finances et relance;0;12 965 200 000;0;12 965 200 000;0;1 196 000 000;0;1 196 000 000;0;14 161 200 000;14 161 200 000;0;14 161 200 000;14 161 200 000
Participations financières de l'État;YC;CAS;731;Opérations en capital intéressant les participations financières de l'État;04;Autres investissements financiers de nature patrimoniale;;;73;7;7;Économie, finances et relance;0;260 000 000;0;260 000 000;0;0;0;0;0;260 000 000;260 000 000;0;260 000 000;260 000 000
Participations financières de l'État;YC;CAS;732;Désendettement de l'État et d'établissements publics de l'État;01;Désendettement de l'État ou d'établissements publics de l'État;;;73;7;7;Économie, finances et relance;0;100 000 000;0;100 000 000;0;0;0;0;0;100 000 000;100 000 000;0;100 000 000;100 000 000
Pensions;YD;CAS;741;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;01;Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite;;;22;2;7;Économie, finances et relance;530 103 914;0;530 103 914;0;0;0;0;0;530 103 914;0;530 103 914;530 103 914;0;530 103 914
Pensions;YD;CAS;741;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;01;Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite;;;23;2;7;Économie, finances et relance;45 912 683 925;0;45 912 683 925;0;0;0;0;0;45 912 683 925;0;45 912 683 925;45 912 683 925;0;45 912 683 925
Pensions;YD;CAS;741;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;01;Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite;;;31;3;7;Économie, finances et relance;0;200 000;0;200 000;0;0;0;0;0;200 000;200 000;0;200 000;200 000
Pensions;YD;CAS;741;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;01;Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite;;;61;6;7;Économie, finances et relance;0;400 000;0;400 000;0;0;0;0;0;400 000;400 000;0;400 000;400 000
Pensions;YD;CAS;741;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;01;Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite;;;64;6;7;Économie, finances et relance;0;2 200 000;0;2 200 000;0;0;0;0;0;2 200 000;2 200 000;0;2 200 000;2 200 000
Pensions;YD;CAS;741;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;02;Militaires relevant du code des pensions civiles et militaires de retraite;;;22;2;7;Économie, finances et relance;361 802 220;0;361 802 220;0;0;0;0;0;361 802 220;0;361 802 220;361 802 220;0;361 802 220
Pensions;YD;CAS;741;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;02;Militaires relevant du code des pensions civiles et militaires de retraite;;;23;2;7;Économie, finances et relance;9 803 758 867;0;9 803 758 867;0;0;0;0;0;9 803 758 867;0;9 803 758 867;9 803 758 867;0;9 803 758 867
Pensions;YD;CAS;741;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;02;Militaires relevant du code des pensions civiles et militaires de retraite;;;31;3;7;Économie, finances et relance;0;100 000;0;100 000;0;0;0;0;0;100 000;100 000;0;100 000;100 000
Pensions;YD;CAS;741;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;02;Militaires relevant du code des pensions civiles et militaires de retraite;;;61;6;7;Économie, finances et relance;0;50 000;0;50 000;0;0;0;0;0;50 000;50 000;0;50 000;50 000
Pensions;YD;CAS;741;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;03;Allocations temporaires d'invalidité;;;23;2;7;Économie, finances et relance;132 227 563;0;132 227 563;0;0;0;0;0;132 227 563;0;132 227 563;132 227 563;0;132 227 563
Pensions;YD;CAS;741;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;03;Allocations temporaires d'invalidité;;;31;3;7;Économie, finances et relance;0;50 000;0;50 000;0;0;0;0;0;50 000;50 000;0;50 000;50 000
Pensions;YD;CAS;742;Ouvriers des établissements industriels de l'État;01;Prestations vieillesse et invalidité;;;23;2;7;Économie, finances et relance;1 872 999 809;0;1 872 999 809;0;0;0;0;0;1 872 999 809;0;1 872 999 809;1 872 999 809;0;1 872 999 809
Pensions;YD;CAS;742;Ouvriers des établissements industriels de l'État;03;Autres dépenses spécifiques;;;23;2;7;Économie, finances et relance;1 779 576;0;1 779 576;0;0;0;0;0;1 779 576;0;1 779 576;1 779 576;0;1 779 576
Pensions;YD;CAS;742;Ouvriers des établissements industriels de l'État;04;Gestion du régime;;;31;3;7;Économie, finances et relance;0;6 131 000;0;6 131 000;0;0;0;0;0;6 131 000;6 131 000;0;6 131 000;6 131 000
Pensions;YD;CAS;742;Ouvriers des établissements industriels de l'État;05;Rentes accidents du travail des ouvriers civils des établissements militaires (RATOCEM);;;23;2;7;Économie, finances et relance;56 043 829;0;56 043 829;0;0;0;0;0;56 043 829;0;56 043 829;56 043 829;0;56 043 829
Pensions;YD;CAS;742;Ouvriers des établissements industriels de l'État;05;Rentes accidents du travail des ouvriers civils des établissements militaires (RATOCEM);;;31;3;7;Économie, finances et relance;0;558 018;0;558 018;0;0;0;0;0;558 018;558 018;0;558 018;558 018
Pensions;YD;CAS;743;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;01;Reconnaissance de la Nation;;;61;6;7;Économie, finances et relance;0;645 573 500;0;645 573 500;0;0;0;0;0;645 573 500;645 573 500;0;645 573 500;645 573 500
Pensions;YD;CAS;743;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;02;Réparation;;;31;3;7;Économie, finances et relance;0;100 000;0;100 000;0;0;0;0;0;100 000;100 000;0;100 000;100 000
Pensions;YD;CAS;743;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;02;Réparation;;;61;6;7;Économie, finances et relance;0;850 760 000;0;850 760 000;0;0;0;0;0;850 760 000;850 760 000;0;850 760 000;850 760 000
Pensions;YD;CAS;743;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;03;Pensions d'Alsace-Moselle;;;23;2;7;Économie, finances et relance;16 000 000;0;16 000 000;0;0;0;0;0;16 000 000;0;16 000 000;16 000 000;0;16 000 000
Pensions;YD;CAS;743;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;04;Allocations de reconnaissance des anciens supplétifs;;;61;6;7;Économie, finances et relance;0;18 880 968;0;18 880 968;0;0;0;0;0;18 880 968;18 880 968;0;18 880 968;18 880 968
Pensions;YD;CAS;743;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;05;Pensions des anciens agents du chemin de fer franco-éthiopien;;;31;3;7;Économie, finances et relance;0;7 600;0;7 600;0;0;0;0;0;7 600;7 600;0;7 600;7 600
Pensions;YD;CAS;743;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;05;Pensions des anciens agents du chemin de fer franco-éthiopien;;;61;6;7;Économie, finances et relance;0;37 400;0;37 400;0;0;0;0;0;37 400;37 400;0;37 400;37 400
Pensions;YD;CAS;743;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;06;Pensions des sapeurs-pompiers et anciens agents de la défense passive victimes d'accident;;;31;3;7;Économie, finances et relance;0;366 000;0;366 000;0;0;0;0;0;366 000;366 000;0;366 000;366 000
Pensions;YD;CAS;743;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;06;Pensions des sapeurs-pompiers et anciens agents de la défense passive victimes d'accident;;;61;6;7;Économie, finances et relance;0;11 688 000;0;11 688 000;0;0;0;0;0;11 688 000;11 688 000;0;11 688 000;11 688 000
Pensions;YD;CAS;743;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;07;Pensions de l'ORTF;;;61;6;7;Économie, finances et relance;0;100 000;0;100 000;0;0;0;0;0;100 000;100 000;0;100 000;100 000
Contrôle de la circulation et du stationnement routiers;YE;CAS;751;Structures et dispositifs de sécurité routière;01;Dispositifs de contrôle;;;31;3;9;Intérieur;0;129 402 680;0;129 402 680;0;0;0;0;0;129 402 680;129 402 680;0;129 402 680;129 402 680
Contrôle de la circulation et du stationnement routiers;YE;CAS;751;Structures et dispositifs de sécurité routière;01;Dispositifs de contrôle;;;51;5;9;Intérieur;0;57 545 528;0;57 545 528;0;0;0;0;0;57 545 528;57 545 528;0;57 545 528;57 545 528
Contrôle de la circulation et du stationnement routiers;YE;CAS;751;Structures et dispositifs de sécurité routière;02;Centre national de traitement;;;32;3;9;Intérieur;0;77 000 000;0;77 000 000;0;0;0;0;0;77 000 000;77 000 000;0;77 000 000;77 000 000
Contrôle de la circulation et du stationnement routiers;YE;CAS;751;Structures et dispositifs de sécurité routière;02;Centre national de traitement;;;72;7;9;Intérieur;0;15 000 000;0;15 000 000;0;0;0;0;0;15 000 000;15 000 000;0;15 000 000;15 000 000
Contrôle de la circulation et du stationnement routiers;YE;CAS;751;Structures et dispositifs de sécurité routière;03;Soutien au programme;;;31;3;9;Intérieur;0;17 700 000;0;17 700 000;0;0;0;0;0;17 700 000;17 700 000;0;17 700 000;17 700 000
Contrôle de la circulation et du stationnement routiers;YE;CAS;751;Structures et dispositifs de sécurité routière;03;Soutien au programme;;;62;6;9;Intérieur;0;250 000;0;250 000;0;0;0;0;0;250 000;250 000;0;250 000;250 000
Contrôle de la circulation et du stationnement routiers;YE;CAS;751;Structures et dispositifs de sécurité routière;04;Système d'information Education routière et permis de conduire;;;31;3;9;Intérieur;0;29 250 000;0;29 250 000;0;0;0;0;0;29 250 000;29 250 000;0;29 250 000;29 250 000
Contrôle de la circulation et du stationnement routiers;YE;CAS;751;Structures et dispositifs de sécurité routière;04;Système d'information Education routière et permis de conduire;;;51;5;9;Intérieur;0;9 250 000;0;9 250 000;0;0;0;0;0;9 250 000;9 250 000;0;9 250 000;9 250 000
